title,article,price,brand,category,stock,description,url,image_url
"Втулка шатуна диаметр 28 мм L-26 мм КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244",KM485QB-04201,552.00,Неизвестно,Запчасти,В наличии,"Втулка шатуна диаметр 28 мм L-26 мм КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244

Втулка шатуна КМ385ВТ (DongFeng 240/244, Foton 240/244, Jinma 240/244)
Диаметр (мм) — 28/31
Высота (..",https://zip-agro.ru/vtulka-shatuna-diametr-28-mm-l-26-mm-km385vt-dongfeng-240244-foton-240244-jinma-240244,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b2d182d183d0bbd0bad0b0-d188d0b0d182d183d0bdd0b0-d-28mm-l-26mm-d0bad0bc385d0b2d182-dongfeng-240-244-foton-240-244-jinma-240-244_60e428c938d49-170x170.jpeg
"Втягивающее стартера Changwell QD1332 2,5kW KM385BT Jinma 240/244",,3290.00,Неизвестно,Запчасти,В наличии,"Втягивающее стартера Changwell QD1332 2,5kW KM385BT Jinma 240/244

Втягивающее стартера Changwell QD1332 2,5kW KM385BT JM240/244
Диаметр (мм) — 56
Вес (гр.) — 720
 ..",https://zip-agro.ru/vtyagivayuschee-startera-changwell-qdj1332a-25kw-km385bt-jinma-240244,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0b2d182d18fd0b3d0b8d0b2d0b0d18ed189d0b5d0b5-d181d182d0b0d180d182d0b5d180d0b0-changwell-qdj1332a-25kw-km385bt-jinma-240-244_60e428ce15936-170x170.jpeg
Генератор 1000 Вт правый KM385BT,KM385BT-12100-1,6300.00,Неизвестно,Запчасти,В наличии,"Генератор 1000 Вт правый KM385BT

Генератор 1000 Вт правый KM385BT
Вес (гр.) —
                                                     ..",https://zip-agro.ru/generator-350-vt-pravyj-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b3d0b5d0bdd0b5d180d0b0d182d0bed180-350-d0b2d182-d0bfd180d0b0d0b2d18bd0b9-km385bt_60e428d30c908-170x170.jpeg
Генератор левый КМ385ВТ,JF11A,4931.20,Неизвестно,Запчасти,В наличии,"Генератор левый КМ385ВТ

L378-12100 DongFeng  JF11AНаружный диаметр шкива = 83 мм.Глубина ручья = 17 мм.Резьба верхнего крепл..",https://zip-agro.ru/generator-levyj-km385vt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0b3d0b5d0bdd0b5d180d0b0d182d0bed180-d0bbd0b5d0b2d18bd0b9-d0bad0bc385d0b2d182_60e42b022f485-170x170.jpeg
"Гильза блока цилиндров диаметр 80 мм LL380 Jinma 200/204, Булат 200/204",LL480-01003,1800.00,Неизвестно,Запчасти,В наличии,"Гильза блока цилиндров диаметр 80 мм LL380 Jinma 200/204, Булат 200/204

Гильза цилиндра Ø80 mm LL380 (Jinma 200/204, Булат 200/204)
                                        ..",https://zip-agro.ru/gilza-bloka-tsilindrov-diametr-80-mm-ll380-jinma-200204-bulat-200204,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0b3d0b8d0bbd18cd0b7d0b0-d186d0b8d0bbd0b8d0bdd0b4d180d0b0-d-80mm-ll380-jinma-200-204-d0b1d183d0bbd0b0d182-200-204_60e421bc6d5d5-170x170.jpeg
"Гильза блока цилиндров диаметр 85 мм КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244",KM485QB-01003,1910.00,Неизвестно,Запчасти,В наличии,"Гильза блока цилиндров диаметр 85 мм КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244

Гильза блока КМ385ВТ (DongFeng 240/244, Foton 240/244, Jinma 240/244)
Диаметр внутренний (мм) — 85
Д..",https://zip-agro.ru/gilza-bloka-tsilindrov-diametr-85-mm-km385vt-dongfeng-240244-foton-240244-jinma-240244,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0b3d0b8d0bbd18cd0b7d0b0-d0b1d0bbd0bed0bad0b0-o85-mm-d0bad0bc385d0b2d182-dongfeng-240-244-foton-240-244-jinma-240-244_60e428d848db7-170x170.jpeg
"Головка блока цилиндров LL380 Jinma 200/204, Булат 200/204",LL380B-03101,14101.30,Неизвестно,Запчасти,В наличии,"Головка блока цилиндров LL380 Jinma 200/204, Булат 200/204

Головка блока цилиндров LL380 (Jinma 200/204, Булат 200/204)
                                       ..",https://zip-agro.ru/golovka-bloka-tsilindrov-ll380-jinma-200204-bulat-200204,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d0b3d0bed0bbd0bed0b2d0bad0b0-d0b1d0bbd0bed0bad0b0-d186d0b8d0bbd0b8d0bdd0b4d180d0bed0b2-ll380-jinma-200-204-d0b1d183d0bbd0b0d182-200-204_60e421c17c994-170x170.jpeg
"Головка блока цилиндров КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244",KM385QB-03101,17600.00,Неизвестно,Запчасти,В наличии,"Головка блока цилиндров КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244

Головка блока цилиндров  КМ385ВТ (DongFeng 240/244, Foton 240/244, Jinma 240/244)
Вес (гр.) — 16.700..",https://zip-agro.ru/golovka-bloka-tsilindrov-km385vt-dongfeng-240244-foton-240244-jinma-240244,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0b3d0bed0bbd0bed0b2d0bad0b0-d0b1d0bbd0bed0bad0b0-d186d0b8d0bbd0b8d0bdd0b4d180d0bed0b2-d0bad0bc385d0b2d182-dongfeng-240-244-foton-240-244-jinma-240_60e428dd1b8f3-170x170.jpeg
Датчик давления масла (2-х контактный) KM385BT,STGG90501,941.85,Неизвестно,Запчасти,В наличии,"Датчик давления масла (2-х контактный) KM385BT

Датчик давления масла (2-х контактный) KM385BT
Вес (гр.) —
                                         ..",https://zip-agro.ru/datchik-davleniya-masla-2-h-kontaktnyj-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0b4d0b0d182d187d0b8d0ba-d0b4d0b0d0b2d0bbd0b5d0bdd0b8d18f-d0bcd0b0d181d0bbd0b0-2-d185-d0bad0bed0bdd182d0b0d0bad182d0bdd18bd0b9-km385bt_60e428e1e7ec8-170x170.jpeg
Датчик давления масла (грибок) KM385BT,L375-12500,706.10,Неизвестно,Запчасти,В наличии,"Датчик давления масла (грибок) KM385BT

Датчик давления масла (грибок) KM385BT
Вес (гр.) — 100
                                             ..",https://zip-agro.ru/datchik-davleniya-masla-gribok-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0b4d0b0d182d187d0b8d0ba-d0b4d0b0d0b2d0bbd0b5d0bdd0b8d18f-d0bcd0b0d181d0bbd0b0-d0b3d180d0b8d0b1d0bed0ba-km385bt_60e428e68913c-170x170.jpeg
Датчик температуры охлаждающей жидкости KM385BT,L375-06206,706.10,Неизвестно,Запчасти,В наличии,"Датчик температуры охлаждающей жидкости KM385BT

Датчик температуры охлаждающей жидкости KM385BT
Длина общая (мм) — 51
Под ключ (№) — 19
Длина корпус..",https://zip-agro.ru/datchik-temperatury-ohlagdayuschej-gidkosti-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d0b4d0b0d182d187d0b8d0ba-d182d0b5d0bcd0bfd0b5d180d0b0d182d183d180d18b-d0bed185d0bbd0b0d0b6d0b4d0b0d18ed189d0b5d0b9-d0b6d0b8d0b4d0ba_60e42b06e1812-170x170.jpeg
Заглушка водяной рубашки диаметр 10 мм KM385BT,L375-01115,51.75,Неизвестно,Запчасти,В наличии,"Заглушка водяной рубашки диаметр 10 мм KM385BT

Заглушка KM385BT
Диаметр (мм) — 10.5
Вес (гр.) — 1
                                                 ..",https://zip-agro.ru/zaglushka-vodyanoj-rubashki-diametr-10-mm-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d0b7d0b0d0b3d0bbd183d188d0bad0b0-10-km385bt_60e4295ad76cd-170x170.jpeg
Заглушка водяной рубашки диаметр 20 KM385BT,KMKM485QB-01111,70.15,Неизвестно,Запчасти,В наличии,"Заглушка водяной рубашки диаметр 20 KM385BT

Заглушка водяной рубашки Ø20 KM385BT
                                                            
  ..",https://zip-agro.ru/zaglushka-vodyanoj-rubashki-diametr-20-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0b7d0b0d0b3d0bbd183d188d0bad0b0-d0b2d0bed0b4d18fd0bdd0bed0b9-d180d183d0b1d0b0d188d0bad0b8-o20-km385bt_60e42960a7c0b-170x170.jpeg
Заглушка водяной рубашки диаметр 25 KM385BT,L375-03106,85.10,Неизвестно,Запчасти,В наличии,"Заглушка водяной рубашки диаметр 25 KM385BT

Заглушка водяной рубашки Ø25 KM385BT
Диаметр (мм) — 25
Вес (гр.) —
                                 ..",https://zip-agro.ru/2906-zaglushka-vodyanoj-rubashki-diametr-25-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/2/8866-1_1-170x170.JPEG
Заглушка водяной рубашки диаметр 32 KM385BT,D495QB-01024,88.55,Неизвестно,Запчасти,В наличии,"Заглушка водяной рубашки диаметр 32 KM385BT

Заглушка водяной рубашки Ø32 KM385BT
Диаметр (мм) — 32
Вес (гр.) — 12
                              ..",https://zip-agro.ru/zaglushka-vodyanoj-rubashki-diametr-32-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0b7d0b0d0b3d0bbd183d188d0bad0b0-d0b2d0bed0b4d18fd0bdd0bed0b9-d180d183d0b1d0b0d188d0bad0b8-o32-km385bt_60e4296580345-170x170.jpeg
Заглушка водяной рубашки диаметр 42 KM385BT,D495QB-03105,96.60,Неизвестно,Запчасти,В наличии,"Заглушка водяной рубашки диаметр 42 KM385BT

Заглушка водяной рубашки KM385BT
Диаметр (мм) — 38 / 43
Вес (гр.) — 34
                          ..",https://zip-agro.ru/zaglushka-vodyanoj-rubashki-diametr-42-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d0b7d0b0d0b3d0bbd183d188d0bad0b0-d0b2d0bed0b4d18fd0bdd0bed0b9-d180d183d0b1d0b0d188d0bad0b8-o42-km385bt_60e4296b19a60-170x170.jpeg
Заглушка водяной рубашки диаметр 51 KM385BT,D495QB-01014,136.85,Неизвестно,Запчасти,В наличии,"Заглушка водяной рубашки диаметр 51 KM385BT

Заглушка водяной рубашки Ø51 KM385BT
Диаметр (мм) — 51,4
Высота (мм) — 13
Вес (гр.) — 47
           ..",https://zip-agro.ru/zaglushka-vodyanoj-rubashki-diametr-51-km385bt,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d0b7d0b0d0b3d0bbd183d188d0bad0b0-d0b2d0bed0b4d18fd0bdd0bed0b9-d180d183d0b1d0b0d188d0bad0b8-o51-km385bt_60e4297092a61-170x170.jpeg
"Клапан плунжера запорный КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244",,572.70,Неизвестно,Запчасти,В наличии,"Клапан плунжера запорный КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244

Клапан плунжера запорный  КМ385ВТ (DongFeng 240/244, Foton 240/244, Jinma 240/244)
Диаметр (мм) — 11..",https://zip-agro.ru/klapan-plungera-zapornyj-km385vt-dongfeng-240244-foton-240244-jinma-240244,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d0bad0bbd0b0d0bfd0b0d0bd-d0bfd0bbd183d0bdd0b6d0b5d180d0b0-d0b7d0b0d0bfd0bed180d0bdd18bd0b9-d0bad0bc385d0b2d182-dongfeng-240-244-foton-240-244-jinm_60e429763b50e-170x170.jpeg
"Клапана впуск выпуск комплект КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244",LL480B-03014LL4,3160.20,Неизвестно,Запчасти,В наличии,"Клапана впуск выпуск комплект КМ385ВТ DongFeng 240/244, Foton 240/244, Jinma 240/244

Клапаны впуск выпуск комплект КМ385ВТ (DongFeng 240/244, Foton 240/244, Jinma 240/244)
Диаметр ножки..",https://zip-agro.ru/klapana-vpusk-vypusk-komplekt-km385vt-dongfeng-240244-foton-240244-jinma-240244,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d0bad0bbd0b0d0bfd0b0d0bdd0b0-d0b2d0bfd183d181d0ba-d0b2d18bd0bfd183d181d0ba-d0bad0bed0bcd0bfd0bbd0b5d0bad182-d0bad0bc385d0b2d182-dongfeng-240_60e4297b512b0-170x170.jpeg
