title,article,price,brand,category,stock,description,url,image_url
R195 Вал балансирующий,100927,1875.00,Неизвестно,Запчасти,В наличии,"R195 Вал балансирующий

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-15

Подходит к трактору:
М..",https://zip-agro.ru/r195-val-balansiruyuschij,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/9/605x450-R195_balancing_shaft_1.e7c-170x170.jpg
R195 Гильза цилиндра (XT15),100904,3000.00,Неизвестно,Запчасти,В наличии,"R195 Гильза цилиндра (XT15)

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Мотоблок СКАУТ

Подходит к трактору:
Двига..",https://zip-agro.ru/r195-gilza-tsilindra-xt15,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/1/605x450-R195-gilza-cilindra.e7c-170x170.jpg
R195 Гильза цилиндра (Скаут Т15),100878,3948.00,Неизвестно,Запчасти,В наличии,"R195 Гильза цилиндра (Скаут Т15)

Подходит к трактору:
Трактор СКАУТ T-15

Подходит к трактору:
Двигатель R195AN(E) 

Тип детали:
Порш..",https://zip-agro.ru/r195-gilza-tsilindra-skaut-t15,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/6/605x450-R195_cyl_liner_1.e7c-170x170.jpg
R195 Маховик в сборе с венцом Z=118,100885,12000.00,Неизвестно,Запчасти,В наличии,"R195 Маховик в сборе с венцом Z=118

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-15

Подходит к трактору:
М..",https://zip-agro.ru/r195-mahovik-v-sbore-s-ventsom-z118,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/9/605x450-R195_flywheel_1.e7c-170x170.jpg
R195 Плита крепления электростартера,100929,1776.00,Неизвестно,Запчасти,В наличии,"R195 Плита крепления электростартера

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Мотоблок СКАУТ

Подходит к трактору:
Двига..",https://zip-agro.ru/r195-plita-krepleniya-elektrostartera,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/2/605x450-R180-ramka-elektrostartera.e7c-170x170.jpg
R195 Плунжерная пара топливного насоса,100959,789.00,Неизвестно,Запчасти,В наличии,"R195 Плунжерная пара топливного насоса

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-15

Подходит к трактору:
М..",https://zip-agro.ru/r195-plungernaya-para-toplivnogo-nasosa,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/5/605x450-R190-raspilitel-forsunki.e7c-170x170.jpg
"R195 Поршневой комплект A=32 мм (поршень, палец, кольца)",100880,4800.00,Неизвестно,Запчасти,В наличии,"R195 Поршневой комплект A=32 мм (поршень, палец, кольца)

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-15

Подходит к трактору:
Д..",https://zip-agro.ru/r195-porshnevoj-komplekt-a32-mm-porshen-palets-koltsa,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/8/605x450-R195_piston_kit_A32.e7c-170x170.jpg
"R195 Поршневой комплект A=38 мм (поршень, палец, кольца)",100884,3500.00,Неизвестно,Запчасти,В наличии,"R195 Поршневой комплект A=38 мм (поршень, палец, кольца)

Подходит к трактору:
Двигатель R195AN(E) 

Тип детали:
Поршневая группа двигателя..",https://zip-agro.ru/r195-porshnevoj-komplekt-a38-mm-porshen-palets-koltsa,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/1/605x450-R195_piston_kit_A38.e7c_1-170x170.jpg
"R195 Поршневой комплект A=42 мм (поршень, палец, кольца)",100875,2900.00,Неизвестно,Запчасти,В наличии,"R195 Поршневой комплект A=42 мм (поршень, палец, кольца)

Подходит к трактору:
Двигатель R195AN(E) 

Тип детали:
Поршневая группа двигателя..",https://zip-agro.ru/r195-porshnevoj-komplekt-a42-mm-porshen-palets-koltsa,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/4/605x450-XT15_piston_kit_A42.e7c-170x170.jpg
"R195 Поршневой комплект А=40,5 мм (поршень, палец, кольца) прямой впрыск",100879,4300.00,Неизвестно,Запчасти,В наличии,"R195 Поршневой комплект А=40,5 мм (поршень, палец, кольца) прямой впрыск

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Мотоблок СКАУТ

Подходит к трактору:
Двига..",https://zip-agro.ru/r195-porshnevoj-komplekt-a405-mm-porshen-palets-koltsa-pryamoj-vprysk,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/7/605x450-R195_piston_kit_A38.e7c-170x170.jpg
