name,price,brand,category,subcategory,sku,image_url,link
РВД L = 71 см,600.00₽,Универсальные,РВД,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2020/07/WhatsApp-Image-2020-07-27-at-16.03.47-250x333.jpeg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%bf%d1%80%d0%be%d1%87%d0%b8%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8/%d1%80%d0%b2%d0%b4-710%d0%bc%d0%bc/
РВД L=47 см,580.00₽,Универсальные,РВД,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2020/08/WhatsApp-Image-2020-07-27-at-16.06.13-250x333.jpeg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%bf%d1%80%d0%be%d1%87%d0%b8%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8/%d1%80%d0%b2%d0%b4-47-%d1%81%d0%bc/
РВД L=76 см,600.00₽,Универсальные,РВД,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2021/07/WhatsApp-Image-2021-07-07-at-15.16.15-2-250x333.jpeg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%bf%d1%80%d0%be%d1%87%d0%b8%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8/%d1%80%d0%b2%d0%b4-76-%d1%81%d0%bc/
РВД L=80 см,670.00₽,Универсальные,РВД,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2020/08/WhatsApp-Image-2020-07-27-at-16.06.38-250x333.jpeg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%bf%d1%80%d0%be%d1%87%d0%b8%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8/%d1%80%d0%b2%d0%b4-80-%d1%81%d0%bc/
