name,price,brand,category,subcategory,sku,image_url,link
"Мост передний нерегулируемый Уралец 180, 220",20 020.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/woocommerce-placeholder.png,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d0%bc%d0%be%d1%81%d1%82-%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bd%d0%b5%d1%80%d0%b5%d0%b3%d1%83%d0%bb%d0%b8%d1%80%d1%83%d0%b5%d0%bc%d1%8b%d0%b9-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-180/
"Мост передний регулируемый (раздвижная балка в сборе) Уралец 180, 220 разболтовка 5х139,7 мм.",27 100.00₽,Уралец,Передний мост,Метизы,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/12/ff5cae0b678811e78ba840167eb2b975_dfb99029c40c11ef9afdd85ed391f4ed-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d0%bc%d0%be%d1%81%d1%82-%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d1%80%d0%b5%d0%b3%d1%83%d0%bb%d0%b8%d1%80%d1%83%d0%b5%d0%bc%d1%8b%d0%b9-%d1%80%d0%b0%d0%b7%d0%b4%d0%b2%d0%b8%d0%b6%d0%bd/
"Ось качания для раздвижной балки Уралец/Синтай/Xingtai 180, 220",1 140.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/ce0c08a1dabf11e59f9b40167eb2b975_a0f60f409ccb11e68bb940167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d0%be%d1%81%d1%8c-%d0%ba%d0%b0%d1%87%d0%b0%d0%bd%d0%b8%d1%8f-%d0%b4%d0%bb%d1%8f-%d1%80%d0%b0%d0%b7%d0%b4%d0%b2%d0%b8%d0%b6%d0%bd%d0%be%d0%b9-%d0%b1%d0%b0%d0%bb%d0%ba%d0%b8-%d1%83%d1%80%d0%b0%d0%bb/
"Ступица переднего колеса Уралец / Xingtai -180/220, раздвижная колея",2 310.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/05/352887bb31e211e6b85b40167eb2b975_71ee128b800b11e6bd5440167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%81%d1%82%d1%83%d0%bf%d0%b8%d1%86%d0%b0-%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b5%d0%b3%d0%be-%d0%ba%d0%be%d0%bb%d0%b5%d1%81%d0%b0-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-xingtai-180-220-%d1%80/
Цапфа поворотная в сборе со ступицей (левая) – для нераздвижной балки,3 500.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/634d9bcc73fc11e5a65340167eb2b975_0db7e94e6d7611ee8b20d85ed391f4ed-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%b2-%d1%81%d0%b1%d0%be%d1%80%d0%b5-%d1%81%d0%be-%d1%81%d1%82%d1%83%d0%bf%d0%b8%d1%86%d0%b5%d0%b9-%d0%bb/
Цапфа поворотная в сборе со ступицей (правая) – для нераздвижной балки,4 310.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/23dcb6eddeb011e59f9b40167eb2b975_be8deb64048211e7a23b40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%b2-%d1%81%d0%b1%d0%be%d1%80%d0%b5-%d1%81%d0%be-%d1%81%d1%82%d1%83%d0%bf%d0%b8%d1%86%d0%b5%d0%b9-%d0%bf/
Цапфа поворотная левая (Кулак) для раздв. балки РФ старого образца Уралец 220,2 800.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/a9040782b86f11ebbda1704d7b641f5c_6b81b3ccbc7011eb855a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d0%ba%d1%83%d0%bb%d0%b0%d0%ba-%d0%b4%d0%bb%d1%8f-%d1%80%d0%b0%d0%b7%d0%b4/
Цапфа поворотная левая – для нераздвижной балки,2 600.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/662de7e84d6311e6b41040167eb2b975_a7cb247ed82711e6a39740167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b5%d1%80%d0%b0%d0%b7%d0%b4%d0%b2%d0%b8%d0%b6/
Цапфа поворотная правая (Кулак) для раздв. балки РФ старого образца Уралец 220,2 800.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/83ef17c5b86f11ebbda1704d7b641f5c_530169dfbc7011eb855a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%bf%d1%80%d0%b0%d0%b2%d0%b0%d1%8f-%d0%ba%d1%83%d0%bb%d0%b0%d0%ba-%d0%b4%d0%bb%d1%8f-%d1%80%d0%b0%d0%b7/
Цапфа поворотная правая – для нераздвижной балки,2 600.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/662de80d4d6311e6b41040167eb2b975_a7cb2480d82711e6a39740167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%bf%d1%80%d0%b0%d0%b2%d0%b0%d1%8f-%d0%b4%d0%bb%d1%8f-%d0%bd%d0%b5%d1%80%d0%b0%d0%b7%d0%b4%d0%b2%d0%b8/
Цапфа поворотная – для раздвижной балки Уралец/ Xingtai/ Синтай,3 080.00₽,Уралец,Передний мост,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/ea83b79d869211e5a65340167eb2b975_057523b889c311ee8b22d85ed391f4ed-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4%d0%bd%d0%b8%d0%b9-%d0%bc%d0%be%d1%81%d1%82/%d1%86%d0%b0%d0%bf%d1%84%d0%b0-%d0%bf%d0%be%d0%b2%d0%be%d1%80%d0%be%d1%82%d0%bd%d0%b0%d1%8f-%d0%b4%d0%bb%d1%8f-%d1%80%d0%b0%d0%b7%d0%b4%d0%b2%d0%b8%d0%b6%d0%bd%d0%be%d0%b9-%d0%b1%d0%b0%d0%bb%d0%ba/
