name,price,brand,category,subcategory,sku,image_url,link
Пыльник гидравлического цилиндра ГУР (с 1 наконечником) Jinma 244,455.00₽,Jinma,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/a4696bde3a9211e5911850e5499eff42_30c6cb20d46b11e59f9b40167eb2b975-250x197.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/jinma/jm-184-200-204-240-244/%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0-%d0%b8-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b9-%d0%bc%d0%b5/%d0%bf%d1%8b%d0%bb%d1%8c%d0%bd%d0%b8%d0%ba-%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%be%d0%b3%d0%be-%d1%86%d0%b8%d0%bb%d0%b8%d0%bd%d0%b4%d1%80%d0%b0-%d0%b3%d1%83/
"Рулевое колесо в сборе, руль  Jinma 244",3 700.00₽,Jinma,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/4d9fca9a3b2a11e58c5850e5499eff42_30c6cb2dd46b11e59f9b40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/jinma/jm-184-200-204-240-244/%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0-%d0%b8-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b9-%d0%bc%d0%b5/%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b5-%d0%ba%d0%be%d0%bb%d0%b5%d1%81%d0%be-%d0%b2-%d1%81%d0%b1%d0%be%d1%80%d0%b5-%d1%80%d1%83%d0%bb%d1%8c-jinma-244/
Фланец угловой М27,520.00₽,Jinma,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/10/4d9fcaa83b2a11e58c5850e5499eff42_c25c005f95e211ef9af840167eb2b975-250x264.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/jinma/jm-184-200-204-240-244/%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0-%d0%b8-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b9-%d0%bc%d0%b5/%d1%84%d0%bb%d0%b0%d0%bd%d0%b5%d1%86-%d1%83%d0%b3%d0%bb%d0%be%d0%b2%d0%be%d0%b9-%d0%bc27/
Хомут 58,103.00₽,Jinma,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/978086fd5ba111e5a2f540167eb2b975_5c560783450f11e78c0240167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/jinma/jm-184-200-204-240-244/%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0-%d0%b8-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b9-%d0%bc%d0%b5/%d1%85%d0%be%d0%bc%d1%83%d1%82-58/
Штуцер М26 / М30 фильтра гидравлики Jinma,144.00₽,Jinma,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/4d9fca9c3b2a11e58c5850e5499eff42_9d86931f8cf511e5803440167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/jinma/jm-184-200-204-240-244/%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%b0%d1%8f-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0-%d0%b8-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b9-%d0%bc%d0%b5/%d1%88%d1%82%d1%83%d1%86%d0%b5%d1%80-%d0%bc26-%d0%bc30-%d1%84%d0%b8%d0%bb%d1%8c%d1%82%d1%80%d0%b0-%d0%b3%d0%b8%d0%b4%d1%80%d0%b0%d0%b2%d0%bb%d0%b8%d0%ba%d0%b8-jinma/
Вал горизонтальный рулевого механизма Уралец/Синтай,2 190.00₽,Уралец,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/9a1f9e3aa87011e59cc040167eb2b975_9060440a44a811e78c0240167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%82%d1%8f%d0%b3%d0%b8/%d0%b2%d0%b0%d0%bb-%d0%b3%d0%be%d1%80%d0%b8%d0%b7%d0%be%d0%bd%d1%82%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b3%d0%be-%d0%bc%d0%b5%d1%85%d0%b0%d0%bd%d0%b8%d0%b7-2/
Втулка рычага (горизонтального вала) 32x36x19 Уралец/Синтай,162.00₽,Уралец,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/08/5f14d99b89e311e6bd5440167eb2b975_c728dbb68f6b11e6b1e140167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%82%d1%8f%d0%b3%d0%b8/%d0%b2%d1%82%d1%83%d0%bb%d0%ba%d0%b0-%d1%80%d1%8b%d1%87%d0%b0%d0%b3%d0%b0-%d0%b3%d0%be%d1%80%d0%b8%d0%b7%d0%be%d0%bd%d1%82%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b3%d0%be-%d0%b2%d0%b0%d0%bb%d0%b0-32x36x19/
Заглушка рулевого колеса ф75 Уралец/Синтай,264.00₽,Уралец,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/3b221f594e2811e6b41040167eb2b975_a7cb2481d82711e6a39740167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%82%d1%8f%d0%b3%d0%b8/%d0%b7%d0%b0%d0%b3%d0%bb%d1%83%d1%88%d0%ba%d0%b0-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b3%d0%be-%d0%ba%d0%be%d0%bb%d0%b5%d1%81%d0%b0-%d1%8475-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-%d1%81%d0%b8%d0%bd/
Заглушка рулевого колеса ф80 Уралец/Синтай,202.00₽,Уралец,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/d6615269515411e59e2440167eb2b975_3e08665e869d11e5a65340167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%82%d1%8f%d0%b3%d0%b8/%d0%b7%d0%b0%d0%b3%d0%bb%d1%83%d1%88%d0%ba%d0%b0-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b3%d0%be-%d0%ba%d0%be%d0%bb%d0%b5%d1%81%d0%b0-%d1%8480-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-%d1%81%d0%b8%d0%bd/
Корпус рулевого механизма Синтай 120-220 (расстояние м/у центрами посадочных отверстий 92-122-122,4 410.00₽,Уралец,Рулевое управление,,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/9147dd49800b11e8a749704d7b641f5c_ed9eace3992f11e8b2be704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8-%d0%b4%d0%bb%d1%8f-%d1%82%d1%80%d0%b0%d0%ba%d1%82%d0%be%d1%80%d0%be%d0%b2/xingtai-%d1%83%d1%80%d0%b0%d0%bb%d0%b5%d1%86-swatt-%d0%b8-%d0%b4%d1%80-%d0%be%d1%82-12-24-%d0%bb-%d1%81/%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%82%d1%8f%d0%b3%d0%b8/%d0%ba%d0%be%d1%80%d0%bf%d1%83%d1%81-%d1%80%d1%83%d0%bb%d0%b5%d0%b2%d0%be%d0%b3%d0%be-%d0%bc%d0%b5%d1%85%d0%b0%d0%bd%d0%b8%d0%b7%d0%bc%d0%b0-%d1%81%d0%b8%d0%bd%d1%82%d0%b0%d0%b9-120-220-%d1%80%d0%b0/
