name,price,brand,category,subcategory,sku,image_url,link
"Вал карданный 6*6 шлицов, 1500 мм, трехлимонник, крестовина 30,2х106,3 (50-80 л.с.) с кожухом",11 440.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2024/07/ac7f67253b1d11ed8b05d85ed391f4ed_7efb9b2f560911ef9aec40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-1500-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd/
"Вал карданный 6*6 шлицов, 1800 мм, трехлимонник, крестовина 27х74.5 (25-45 л.с.) с кожухом",11 600.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/09/ac7f67253b1d11ed8b05d85ed391f4ed_7efb9b2f560911ef9aec40167eb2b975-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%bf%d1%80%d0%be%d1%87%d0%b8%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-1800-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd/
"Вал карданный 6*6 шлицов, 600 мм, трехлимонник, крестовина 22х55 (12-18 л.с) с кожухом",4 240.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/97434d0353f711ebbac2704d7b641f5c_5dd15721c21011ec889a704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-600-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8/
"Вал карданный 6*6 шлицов, 600 мм,квадрат, крестовина 30х88 (35-60 л.с.) б/к",3 710.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/01/551cb404aea711e9b8cf704d7b641f5c_dd43604b4f2b11ea9316704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-600-%d0%bc%d0%bc%d0%ba%d0%b2%d0%b0%d0%b4%d1%80%d0%b0%d1%82-%d0%ba%d1%80%d0%b5/
"Вал карданный 6*6 шлицов, 610 мм трехлимонник, крестовина 24х63 (20-30 л.с.) с кожухом",4 060.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/01/28e2f2ff797311e6ae7940167eb2b975_6cbe1846072611e8923e704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-610-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8/
"Вал карданный 6*6 шлицов, 610 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) б/к",3 960.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/04bc116170d511e6ae7940167eb2b975_1d6d9b42b8a711e7b3cc704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-610-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8-2/
"Вал карданный 6*6 шлицов, 660 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) с кожухом",4 770.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/d2889321232211e7a9fd40167eb2b975_1d6d9b44b8a711e7b3cc704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-660-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8-2/
"Вал карданный 6*6 шлицов, 660 мм, трехлимонник, крестовина 24х63 (20-30 л.с.), б/к",4 240.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/01/df584678a2e011e59cc040167eb2b975_1d6d9b43b8a711e7b3cc704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-660-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8/
"Вал карданный 6*6 шлицов, 690 мм, трехлимонник, крестовина 24х63, с кожухом",6 000.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2020/08/WhatsApp-Image-2020-08-24-at-23.54.05-250x188.jpeg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%bf%d1%80%d0%be%d1%87%d0%b8%d0%b5-%d0%b7%d0%b0%d0%bf%d1%87%d0%b0%d1%81%d1%82%d0%b8/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-%d0%b2%d0%b0%d0%bb-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8%d0%ba-%d1%81-%d0%ba%d0%be%d0%b6%d1%83%d1%85%d0%be%d0%bc-690/
"Вал карданный 6*6 шлицов, 730 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) б/к",4 530.00₽,Универсальные,Карданные валы,Крестовины,,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/wp-content/uploads/2025/06/04bc116270d511e6ae7940167eb2b975_1d6d9b45b8a711e7b3cc704d7b641f5c-250x250.jpg,https://xn----7sbabpgpk4bsbesjp1f.xn--p1ai/shop/%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5-%d0%b2%d0%b0%d0%bb%d1%8b/%d0%b2%d0%b0%d0%bb%d1%8b-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b5/%d0%b2%d0%b0%d0%bb-%d0%ba%d0%b0%d1%80%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%b9-66-%d1%88%d0%bb%d0%b8%d1%86%d0%be%d0%b2-730-%d0%bc%d0%bc-%d1%82%d1%80%d0%b5%d1%85%d0%bb%d0%b8%d0%bc%d0%be%d0%bd%d0%bd%d0%b8-2/
